"","DATE","Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec","YEARMODA","Tmin_source","Tmax_source","no_Tmin","no_Tmax"
"15441",2015-04-11 12:00:00,2015-04-11 12:00:00,2015,4,11,6,16,12.167,NA,20150411,"original","original",FALSE,FALSE
"15442",2015-04-12 12:00:00,2015-04-12 12:00:00,2015,4,12,3,17,10.889,0,20150412,"original","original",FALSE,FALSE
"15443",2015-04-13 12:00:00,2015-04-13 12:00:00,2015,4,13,4,14,10.389,NA,20150413,"original","original",FALSE,FALSE
"15444",2015-04-14 12:00:00,2015-04-14 12:00:00,2015,4,14,4,22,13.944,0,20150414,"original","original",FALSE,FALSE
"15445",2015-04-15 12:00:00,2015-04-15 12:00:00,2015,4,15,6,25,16.444,0,20150415,"original","original",FALSE,FALSE
"15446",2015-04-16 12:00:00,2015-04-16 12:00:00,2015,4,16,7,19,13.111,0,20150416,"original","original",FALSE,FALSE
"15447",2015-04-17 12:00:00,2015-04-17 12:00:00,2015,4,17,4,14,9.444,0,20150417,"original","original",FALSE,FALSE
"15448",2015-04-18 12:00:00,2015-04-18 12:00:00,2015,4,18,0,15,8.278,0,20150418,"original","original",FALSE,FALSE
"15449",2015-04-19 12:00:00,2015-04-19 12:00:00,2015,4,19,-1,17,9.667,0,20150419,"original","original",FALSE,FALSE
"15450",2015-04-20 12:00:00,2015-04-20 12:00:00,2015,4,20,3,19,11.944,0,20150420,"original","original",FALSE,FALSE
"15451",2015-04-21 12:00:00,2015-04-21 12:00:00,2015,4,21,3,21,12.333,0,20150421,"original","original",FALSE,FALSE
"15452",2015-04-22 12:00:00,2015-04-22 12:00:00,2015,4,22,3,14,8.611,0,20150422,"original","original",FALSE,FALSE
"15453",2015-04-23 12:00:00,2015-04-23 12:00:00,2015,4,23,0,18,9.889,0,20150423,"original","original",FALSE,FALSE
"15454",2015-04-24 12:00:00,2015-04-24 12:00:00,2015,4,24,3,22,13.889,0,20150424,"original","original",FALSE,FALSE
"15455",2015-04-25 12:00:00,2015-04-25 12:00:00,2015,4,25,11,15,12.944,NA,20150425,"original","original",FALSE,FALSE
"15456",2015-04-26 12:00:00,2015-04-26 12:00:00,2015,4,26,11,17,13.389,NA,20150426,"original","original",FALSE,FALSE
"15457",2015-04-27 12:00:00,2015-04-27 12:00:00,2015,4,27,4,12,8.833,NA,20150427,"original","original",FALSE,FALSE
"15458",2015-04-28 12:00:00,2015-04-28 12:00:00,2015,4,28,2,13,7.222,NA,20150428,"original","original",FALSE,FALSE
"15459",2015-04-29 12:00:00,2015-04-29 12:00:00,2015,4,29,-1,14,8.389,0,20150429,"original","original",FALSE,FALSE
"15460",2015-04-30 12:00:00,2015-04-30 12:00:00,2015,4,30,5,11,8.278,NA,20150430,"original","original",FALSE,FALSE
"15461",2015-05-01 12:00:00,2015-05-01 12:00:00,2015,5,1,0,14,7.444,0,20150501,"original","original",FALSE,FALSE
"15462",2015-05-02 12:00:00,2015-05-02 12:00:00,2015,5,2,0,16,10.222,0,20150502,"original","original",FALSE,FALSE
"15463",2015-05-03 12:00:00,2015-05-03 12:00:00,2015,5,3,10,16,13.5,NA,20150503,"original","original",FALSE,FALSE
"15464",2015-05-04 12:00:00,2015-05-04 12:00:00,2015,5,4,13,22,16.944,NA,20150504,"original","original",FALSE,FALSE
"15465",2015-05-05 12:00:00,2015-05-05 12:00:00,2015,5,5,11,23,17.556,NA,20150505,"original","original",FALSE,FALSE
"15466",2015-05-06 12:00:00,2015-05-06 12:00:00,2015,5,6,9,18,13.278,NA,20150506,"original","original",FALSE,FALSE
"15467",2015-05-07 12:00:00,2015-05-07 12:00:00,2015,5,7,7,17,12.611,0,20150507,"original","original",FALSE,FALSE
"15468",2015-05-08 12:00:00,2015-05-08 12:00:00,2015,5,8,8,20,14.111,0,20150508,"original","original",FALSE,FALSE
"15469",2015-05-09 12:00:00,2015-05-09 12:00:00,2015,5,9,12,21,15.444,NA,20150509,"original","original",FALSE,FALSE
"15470",2015-05-10 12:00:00,2015-05-10 12:00:00,2015,5,10,11,20,14.944,0,20150510,"original","original",FALSE,FALSE
"15471",2015-05-11 12:00:00,2015-05-11 12:00:00,2015,5,11,12,26,18.722,0,20150511,"original","original",FALSE,FALSE
"15472",2015-05-12 12:00:00,2015-05-12 12:00:00,2015,5,12,9,25,18.278,0,20150512,"original","original",FALSE,FALSE
"15473",2015-05-13 12:00:00,2015-05-13 12:00:00,2015,5,13,5,21,13.889,0,20150513,"original","original",FALSE,FALSE
"15474",2015-05-14 12:00:00,2015-05-14 12:00:00,2015,5,14,6,19,12.722,NA,20150514,"original","original",FALSE,FALSE
"15475",2015-05-15 12:00:00,2015-05-15 12:00:00,2015,5,15,6,19,13.389,NA,20150515,"original","original",FALSE,FALSE
"15476",2015-05-16 12:00:00,2015-05-16 12:00:00,2015,5,16,5,14,10.278,NA,20150516,"original","original",FALSE,FALSE
"15477",2015-05-17 12:00:00,2015-05-17 12:00:00,2015,5,17,4,18,12.278,0,20150517,"original","original",FALSE,FALSE
"15478",2015-05-18 12:00:00,2015-05-18 12:00:00,2015,5,18,4,23,14.667,NA,20150518,"original","original",FALSE,FALSE
"15479",2015-05-19 12:00:00,2015-05-19 12:00:00,2015,5,19,8,16,11.722,NA,20150519,"original","original",FALSE,FALSE
"15480",2015-05-20 12:00:00,2015-05-20 12:00:00,2015,5,20,5,16,10.722,NA,20150520,"original","original",FALSE,FALSE
"15481",2015-05-21 12:00:00,2015-05-21 12:00:00,2015,5,21,5,17,11.389,0,20150521,"original","original",FALSE,FALSE
"15482",2015-05-22 12:00:00,2015-05-22 12:00:00,2015,5,22,9,20,14.389,0,20150522,"original","original",FALSE,FALSE
"15483",2015-05-23 12:00:00,2015-05-23 12:00:00,2015,5,23,7,22,14.167,NA,20150523,"original","original",FALSE,FALSE
"15484",2015-05-24 12:00:00,2015-05-24 12:00:00,2015,5,24,10,21,15.389,0,20150524,"original","original",FALSE,FALSE
"15485",2015-05-25 12:00:00,2015-05-25 12:00:00,2015,5,25,8,16,12.222,NA,20150525,"original","original",FALSE,FALSE
"15486",2015-05-26 12:00:00,2015-05-26 12:00:00,2015,5,26,5,14,11.222,0,20150526,"original","original",FALSE,FALSE
"15487",2015-05-27 12:00:00,2015-05-27 12:00:00,2015,5,27,6,17,12.056,0,20150527,"original","original",FALSE,FALSE
"15488",2015-05-28 12:00:00,2015-05-28 12:00:00,2015,5,28,11,20,14.944,NA,20150528,"original","original",FALSE,FALSE
"15489",2015-05-29 12:00:00,2015-05-29 12:00:00,2015,5,29,8,17,13.111,NA,20150529,"original","original",FALSE,FALSE
"15490",2015-05-30 12:00:00,2015-05-30 12:00:00,2015,5,30,8,16,11.167,NA,20150530,"original","original",FALSE,FALSE
"15491",2015-05-31 12:00:00,2015-05-31 12:00:00,2015,5,31,8,20,14.722,NA,20150531,"original","original",FALSE,FALSE
"15492",2015-06-01 12:00:00,2015-06-01 12:00:00,2015,6,1,9,18,13.333,NA,20150601,"original","original",FALSE,FALSE
"15493",2015-06-02 12:00:00,2015-06-02 12:00:00,2015,6,2,9,23,16.444,NA,20150602,"original","original",FALSE,FALSE
"15494",2015-06-03 12:00:00,2015-06-03 12:00:00,2015,6,3,10,20,16.333,NA,20150603,"original","original",FALSE,FALSE
"15495",2015-06-04 12:00:00,2015-06-04 12:00:00,2015,6,4,8,25,18.056,0,20150604,"original","original",FALSE,FALSE
"15496",2015-06-05 12:00:00,2015-06-05 12:00:00,2015,6,5,14,34,24.056,NA,20150605,"original","original",FALSE,FALSE
"15497",2015-06-06 12:00:00,2015-06-06 12:00:00,2015,6,6,10,22,17.944,NA,20150606,"original","original",FALSE,FALSE
"15498",2015-06-07 12:00:00,2015-06-07 12:00:00,2015,6,7,7,22,15.5,0,20150607,"original","original",FALSE,FALSE
"15499",2015-06-08 12:00:00,2015-06-08 12:00:00,2015,6,8,9,19,14.5,0,20150608,"original","original",FALSE,FALSE
"15500",2015-06-09 12:00:00,2015-06-09 12:00:00,2015,6,9,9,18,13.722,0,20150609,"original","original",FALSE,FALSE
"15501",2015-06-10 12:00:00,2015-06-10 12:00:00,2015,6,10,11,23,17.778,0,20150610,"original","original",FALSE,FALSE
"15502",2015-06-11 12:00:00,2015-06-11 12:00:00,2015,6,11,14,25,19.889,0,20150611,"original","original",FALSE,FALSE
"15503",2015-06-12 12:00:00,2015-06-12 12:00:00,2015,6,12,10,30,19.889,NA,20150612,"original","original",FALSE,FALSE
"15504",2015-06-13 12:00:00,2015-06-13 12:00:00,2015,6,13,13,25,19.278,NA,20150613,"original","original",FALSE,FALSE
"15505",2015-06-14 12:00:00,2015-06-14 12:00:00,2015,6,14,10,25,18.222,0,20150614,"original","original",FALSE,FALSE
"15506",2015-06-15 12:00:00,2015-06-15 12:00:00,2015,6,15,12,20,15.5,0,20150615,"original","original",FALSE,FALSE
"15507",2015-06-16 12:00:00,2015-06-16 12:00:00,2015,6,16,7,18,13.167,0,20150616,"original","original",FALSE,FALSE
"15508",2015-06-17 12:00:00,2015-06-17 12:00:00,2015,6,17,4,23,15.722,0,20150617,"original","original",FALSE,FALSE
"15509",2015-06-18 12:00:00,2015-06-18 12:00:00,2015,6,18,11,21,16.667,NA,20150618,"original","original",FALSE,FALSE
"15510",2015-06-19 12:00:00,2015-06-19 12:00:00,2015,6,19,10,15,11.778,NA,20150619,"original","original",FALSE,FALSE
"15511",2015-06-20 12:00:00,2015-06-20 12:00:00,2015,6,20,10,15,12.222,NA,20150620,"original","original",FALSE,FALSE
"15512",2015-06-21 12:00:00,2015-06-21 12:00:00,2015,6,21,11,21,15.611,NA,20150621,"original","original",FALSE,FALSE
"15513",2015-06-22 12:00:00,2015-06-22 12:00:00,2015,6,22,9,14,12,NA,20150622,"original","original",FALSE,FALSE
"15514",2015-06-23 12:00:00,2015-06-23 12:00:00,2015,6,23,9,15,11.667,NA,20150623,"original","original",FALSE,FALSE
"15515",2015-06-24 12:00:00,2015-06-24 12:00:00,2015,6,24,11,19,13.944,NA,20150624,"original","original",FALSE,FALSE
"15516",2015-06-25 12:00:00,2015-06-25 12:00:00,2015,6,25,10,25,18.333,0,20150625,"original","original",FALSE,FALSE
"15517",2015-06-26 12:00:00,2015-06-26 12:00:00,2015,6,26,12,26,20.944,NA,20150626,"original","original",FALSE,FALSE
"15518",2015-06-27 12:00:00,2015-06-27 12:00:00,2015,6,27,11,23,19,NA,20150627,"original","original",FALSE,FALSE
"15519",2015-06-28 12:00:00,2015-06-28 12:00:00,2015,6,28,10,23,18.222,NA,20150628,"original","original",FALSE,FALSE
"15520",2015-06-29 12:00:00,2015-06-29 12:00:00,2015,6,29,15,26,21.278,0,20150629,"original","original",FALSE,FALSE
"15521",2015-06-30 12:00:00,2015-06-30 12:00:00,2015,6,30,11,29,21.667,0,20150630,"original","original",FALSE,FALSE
"15522",2015-07-01 12:00:00,2015-07-01 12:00:00,2015,7,1,14,33,25.722,0,20150701,"original","original",FALSE,FALSE
"15523",2015-07-02 12:00:00,2015-07-02 12:00:00,2015,7,2,22,36,29.167,0,20150702,"original","original",FALSE,FALSE
"15524",2015-07-03 12:00:00,2015-07-03 12:00:00,2015,7,3,20,33,26.722,0,20150703,"original","original",FALSE,FALSE
"15525",2015-07-04 12:00:00,2015-07-04 12:00:00,2015,7,4,21,36,29.278,0,20150704,"original","original",FALSE,FALSE
"15526",2015-07-05 12:00:00,2015-07-05 12:00:00,2015,7,5,16,34,23.444,NA,20150705,"original","original",FALSE,FALSE
"15527",2015-07-06 12:00:00,2015-07-06 12:00:00,2015,7,6,14,26,20.056,0,20150706,"original","original",FALSE,FALSE
"15528",2015-07-07 12:00:00,2015-07-07 12:00:00,2015,7,7,13,31,21.278,NA,20150707,"original","original",FALSE,FALSE
"15529",2015-07-08 12:00:00,2015-07-08 12:00:00,2015,7,8,14,19,16.667,NA,20150708,"original","original",FALSE,FALSE
"15530",2015-07-09 12:00:00,2015-07-09 12:00:00,2015,7,9,9,19,14.889,NA,20150709,"original","original",FALSE,FALSE
"15531",2015-07-10 12:00:00,2015-07-10 12:00:00,2015,7,10,6,23,15.444,0,20150710,"original","original",FALSE,FALSE
"15532",2015-07-11 12:00:00,2015-07-11 12:00:00,2015,7,11,11,30,21.722,0,20150711,"original","original",FALSE,FALSE
"15533",2015-07-12 12:00:00,2015-07-12 12:00:00,2015,7,12,14,20,17.056,NA,20150712,"original","original",FALSE,FALSE
"15534",2015-07-13 12:00:00,2015-07-13 12:00:00,2015,7,13,15,19,17,NA,20150713,"original","original",FALSE,FALSE
"15535",2015-07-14 12:00:00,2015-07-14 12:00:00,2015,7,14,17,22,19.222,NA,20150714,"original","original",FALSE,FALSE
"15536",2015-07-15 12:00:00,2015-07-15 12:00:00,2015,7,15,17,25,20.389,NA,20150715,"original","original",FALSE,FALSE
"15537",2015-07-16 12:00:00,2015-07-16 12:00:00,2015,7,16,18,29,23,0,20150716,"original","original",FALSE,FALSE
"15538",2015-07-17 12:00:00,2015-07-17 12:00:00,2015,7,17,21,35,27.889,NA,20150717,"original","original",FALSE,FALSE
"15539",2015-07-18 12:00:00,2015-07-18 12:00:00,2015,7,18,18,27,22.167,0,20150718,"original","original",FALSE,FALSE
"15540",2015-07-19 12:00:00,2015-07-19 12:00:00,2015,7,19,15,21,18.278,NA,20150719,"original","original",FALSE,FALSE
"15541",2015-07-20 12:00:00,2015-07-20 12:00:00,2015,7,20,15,23,19.611,NA,20150720,"original","original",FALSE,FALSE
"15542",2015-07-21 12:00:00,2015-07-21 12:00:00,2015,7,21,19,26,22.778,NA,20150721,"original","original",FALSE,FALSE
"15543",2015-07-22 12:00:00,2015-07-22 12:00:00,2015,7,22,17,27,21.444,0,20150722,"original","original",FALSE,FALSE
"15544",2015-07-23 12:00:00,2015-07-23 12:00:00,2015,7,23,14,24,18.944,0,20150723,"original","original",FALSE,FALSE
"15545",2015-07-24 12:00:00,2015-07-24 12:00:00,2015,7,24,13,27,20.278,NA,20150724,"original","original",FALSE,FALSE
"15546",2015-07-25 12:00:00,2015-07-25 12:00:00,2015,7,25,11,19,16.056,NA,20150725,"original","original",FALSE,FALSE
"15547",2015-07-26 12:00:00,2015-07-26 12:00:00,2015,7,26,9,22,15.222,NA,20150726,"original","original",FALSE,FALSE
"15548",2015-07-27 12:00:00,2015-07-27 12:00:00,2015,7,27,13,21,16.167,NA,20150727,"original","original",FALSE,FALSE
"15549",2015-07-28 12:00:00,2015-07-28 12:00:00,2015,7,28,11,19,15.444,0,20150728,"original","original",FALSE,FALSE
"15550",2015-07-29 12:00:00,2015-07-29 12:00:00,2015,7,29,10,19,14.611,NA,20150729,"original","original",FALSE,FALSE
"15551",2015-07-30 12:00:00,2015-07-30 12:00:00,2015,7,30,9,19,12.889,NA,20150730,"original","original",FALSE,FALSE
"15552",2015-07-31 12:00:00,2015-07-31 12:00:00,2015,7,31,9,20,14.611,0,20150731,"original","original",FALSE,FALSE
"15553",2015-08-01 12:00:00,2015-08-01 12:00:00,2015,8,1,10,26,17.944,0,20150801,"original","original",FALSE,FALSE
"15554",2015-08-02 12:00:00,2015-08-02 12:00:00,2015,8,2,10,27,20,0,20150802,"original","original",FALSE,FALSE
"15555",2015-08-03 12:00:00,2015-08-03 12:00:00,2015,8,3,15,33,25.333,0,20150803,"original","original",FALSE,FALSE
"15556",2015-08-04 12:00:00,2015-08-04 12:00:00,2015,8,4,13,25,19.611,NA,20150804,"original","original",FALSE,FALSE
"15557",2015-08-05 12:00:00,2015-08-05 12:00:00,2015,8,5,11,26,19.389,0,20150805,"original","original",FALSE,FALSE
"15558",2015-08-06 12:00:00,2015-08-06 12:00:00,2015,8,6,18,35,25.389,0,20150806,"original","original",FALSE,FALSE
"15559",2015-08-07 12:00:00,2015-08-07 12:00:00,2015,8,7,17,33,24.778,NA,20150807,"original","original",FALSE,FALSE
"15560",2015-08-08 12:00:00,2015-08-08 12:00:00,2015,8,8,17,23,21.111,NA,20150808,"original","original",FALSE,FALSE
"15561",2015-08-09 12:00:00,2015-08-09 12:00:00,2015,8,9,15,26,20.167,0,20150809,"original","original",FALSE,FALSE
"15562",2015-08-10 12:00:00,2015-08-10 12:00:00,2015,8,10,15,20,17.222,NA,20150810,"original","original",FALSE,FALSE
"15563",2015-08-11 12:00:00,2015-08-11 12:00:00,2015,8,11,15,26,19.944,0,20150811,"original","original",FALSE,FALSE
"15564",2015-08-12 12:00:00,2015-08-12 12:00:00,2015,8,12,18,27,22.5,0,20150812,"original","original",FALSE,FALSE
"15565",2015-08-13 12:00:00,2015-08-13 12:00:00,2015,8,13,16,32,25.056,NA,20150813,"original","original",FALSE,FALSE
"15566",2015-08-14 12:00:00,2015-08-14 12:00:00,2015,8,14,20,27,23.111,NA,20150814,"original","original",FALSE,FALSE
"15567",2015-08-15 12:00:00,2015-08-15 12:00:00,2015,8,15,16,24,19.944,NA,20150815,"original","original",FALSE,FALSE
"15568",2015-08-16 12:00:00,2015-08-16 12:00:00,2015,8,16,14,16,14.889,NA,20150816,"original","original",FALSE,FALSE
"15569",2015-08-17 12:00:00,2015-08-17 12:00:00,2015,8,17,13,14,13.5,NA,20150817,"original","original",FALSE,FALSE
"15570",2015-08-18 12:00:00,2015-08-18 12:00:00,2015,8,18,12,18,14.778,NA,20150818,"original","original",FALSE,FALSE
"15571",2015-08-19 12:00:00,2015-08-19 12:00:00,2015,8,19,8,21,15.278,0,20150819,"original","original",FALSE,FALSE
"15572",2015-08-20 12:00:00,2015-08-20 12:00:00,2015,8,20,13,25,18.222,0,20150820,"original","original",FALSE,FALSE
"15573",2015-08-21 12:00:00,2015-08-21 12:00:00,2015,8,21,13,26,19.722,0,20150821,"original","original",FALSE,FALSE
"15574",2015-08-22 12:00:00,2015-08-22 12:00:00,2015,8,22,11,26,19.889,0,20150822,"original","original",FALSE,FALSE
"15575",2015-08-23 12:00:00,2015-08-23 12:00:00,2015,8,23,15,26,20.722,NA,20150823,"original","original",FALSE,FALSE
"15576",2015-08-24 12:00:00,2015-08-24 12:00:00,2015,8,24,16,24,18.778,NA,20150824,"original","original",FALSE,FALSE
"15577",2015-08-25 12:00:00,2015-08-25 12:00:00,2015,8,25,14,21,17,NA,20150825,"original","original",FALSE,FALSE
"15578",2015-08-26 12:00:00,2015-08-26 12:00:00,2015,8,26,15,27,21.444,NA,20150826,"original","original",FALSE,FALSE
"15579",2015-08-27 12:00:00,2015-08-27 12:00:00,2015,8,27,13,23,17.278,NA,20150827,"original","original",FALSE,FALSE
"15580",2015-08-28 12:00:00,2015-08-28 12:00:00,2015,8,28,11,21,15.889,NA,20150828,"original","original",FALSE,FALSE
"15581",2015-08-29 12:00:00,2015-08-29 12:00:00,2015,8,29,10,26,18.889,0,20150829,"original","original",FALSE,FALSE
"15582",2015-08-30 12:00:00,2015-08-30 12:00:00,2015,8,30,20,34,25.5,0,20150830,"original","original",FALSE,FALSE
"15583",2015-08-31 12:00:00,2015-08-31 12:00:00,2015,8,31,18,32,25.056,0,20150831,"original","original",FALSE,FALSE
"15584",2015-09-01 12:00:00,2015-09-01 12:00:00,2015,9,1,12,21,16.778,NA,20150901,"original","original",FALSE,FALSE
"15585",2015-09-02 12:00:00,2015-09-02 12:00:00,2015,9,2,10,19,14.444,NA,20150902,"original","original",FALSE,FALSE
"15586",2015-09-03 12:00:00,2015-09-03 12:00:00,2015,9,3,9,20,14,NA,20150903,"original","original",FALSE,FALSE
"15587",2015-09-04 12:00:00,2015-09-04 12:00:00,2015,9,4,10,18,13.778,NA,20150904,"original","original",FALSE,FALSE
"15588",2015-09-05 12:00:00,2015-09-05 12:00:00,2015,9,5,10,17,12.944,NA,20150905,"original","original",FALSE,FALSE
"15589",2015-09-06 12:00:00,2015-09-06 12:00:00,2015,9,6,10,16,12.444,NA,20150906,"original","original",FALSE,FALSE
"15590",2015-09-07 12:00:00,2015-09-07 12:00:00,2015,9,7,11,15,13,NA,20150907,"original","original",FALSE,FALSE
"15591",2015-09-08 12:00:00,2015-09-08 12:00:00,2015,9,8,12,16,13.556,NA,20150908,"original","original",FALSE,FALSE
"15592",2015-09-09 12:00:00,2015-09-09 12:00:00,2015,9,9,10,21,15.333,0,20150909,"original","original",FALSE,FALSE
"15593",2015-09-10 12:00:00,2015-09-10 12:00:00,2015,9,10,8,20,14.056,0,20150910,"original","original",FALSE,FALSE
"15594",2015-09-11 12:00:00,2015-09-11 12:00:00,2015,9,11,5,21,13.389,0,20150911,"original","original",FALSE,FALSE
"15595",2015-09-12 12:00:00,2015-09-12 12:00:00,2015,9,12,12,23,16.111,NA,20150912,"original","original",FALSE,FALSE
"15596",2015-09-13 12:00:00,2015-09-13 12:00:00,2015,9,13,15,19,16.778,NA,20150913,"original","original",FALSE,FALSE
"15597",2015-09-14 12:00:00,2015-09-14 12:00:00,2015,9,14,12,21,16.444,NA,20150914,"original","original",FALSE,FALSE
"15598",2015-09-15 12:00:00,2015-09-15 12:00:00,2015,9,15,10,18,13.722,NA,20150915,"original","original",FALSE,FALSE
"15599",2015-09-16 12:00:00,2015-09-16 12:00:00,2015,9,16,12,19,15.333,NA,20150916,"original","original",FALSE,FALSE
"15600",2015-09-17 12:00:00,2015-09-17 12:00:00,2015,9,17,10,17,14.778,NA,20150917,"original","original",FALSE,FALSE
"15601",2015-09-18 12:00:00,2015-09-18 12:00:00,2015,9,18,11,20,14.778,NA,20150918,"original","original",FALSE,FALSE
"15602",2015-09-19 12:00:00,2015-09-19 12:00:00,2015,9,19,11,18,13.889,NA,20150919,"original","original",FALSE,FALSE
"15603",2015-09-20 12:00:00,2015-09-20 12:00:00,2015,9,20,10,16,12.722,0,20150920,"original","original",FALSE,FALSE
"15604",2015-09-21 12:00:00,2015-09-21 12:00:00,2015,9,21,7,19,13.556,NA,20150921,"original","original",FALSE,FALSE
"15605",2015-09-22 12:00:00,2015-09-22 12:00:00,2015,9,22,8,16,12.389,NA,20150922,"original","original",FALSE,FALSE
"15606",2015-09-23 12:00:00,2015-09-23 12:00:00,2015,9,23,8,16,12,NA,20150923,"original","original",FALSE,FALSE
"15607",2015-09-24 12:00:00,2015-09-24 12:00:00,2015,9,24,10,19,14,0,20150924,"original","original",FALSE,FALSE
"15608",2015-09-25 12:00:00,2015-09-25 12:00:00,2015,9,25,8,17,13.389,0,20150925,"original","original",FALSE,FALSE
"15609",2015-09-26 12:00:00,2015-09-26 12:00:00,2015,9,26,6,15,10.722,0,20150926,"original","original",FALSE,FALSE
"15610",2015-09-27 12:00:00,2015-09-27 12:00:00,2015,9,27,3,17,10.556,0,20150927,"original","original",FALSE,FALSE
"15611",2015-09-28 12:00:00,2015-09-28 12:00:00,2015,9,28,3,18,10.611,0,20150928,"original","original",FALSE,FALSE
"15612",2015-09-29 12:00:00,2015-09-29 12:00:00,2015,9,29,3,18,11.333,0,20150929,"original","original",FALSE,FALSE
"15613",2015-09-30 12:00:00,2015-09-30 12:00:00,2015,9,30,7,18,11.667,0,20150930,"original","original",FALSE,FALSE
"15614",2015-10-01 12:00:00,2015-10-01 12:00:00,2015,10,1,4,17,10.444,0,20151001,"original","original",FALSE,FALSE
"15615",2015-10-02 12:00:00,2015-10-02 12:00:00,2015,10,2,2,21,10.389,0,20151002,"original","original",FALSE,FALSE
"15616",2015-10-03 12:00:00,2015-10-03 12:00:00,2015,10,3,5,21,12.778,0,20151003,"original","original",FALSE,FALSE
"15617",2015-10-04 12:00:00,2015-10-04 12:00:00,2015,10,4,8,18,12.889,NA,20151004,"original","original",FALSE,FALSE
"15618",2015-10-05 12:00:00,2015-10-05 12:00:00,2015,10,5,10,16,13.278,NA,20151005,"original","original",FALSE,FALSE
"15619",2015-10-06 12:00:00,2015-10-06 12:00:00,2015,10,6,14,20,16.444,NA,20151006,"original","original",FALSE,FALSE
"15620",2015-10-07 12:00:00,2015-10-07 12:00:00,2015,10,7,13,18,15.222,NA,20151007,"original","original",FALSE,FALSE
"15621",2015-10-08 12:00:00,2015-10-08 12:00:00,2015,10,8,11,13,11.944,NA,20151008,"original","original",FALSE,FALSE
"15622",2015-10-09 12:00:00,2015-10-09 12:00:00,2015,10,9,11,14,12.167,NA,20151009,"original","original",FALSE,FALSE
"15623",2015-10-10 12:00:00,2015-10-10 12:00:00,2015,10,10,6,16,11.389,0,20151010,"original","original",FALSE,FALSE
"15624",2015-10-11 12:00:00,2015-10-11 12:00:00,2015,10,11,2,15,7.611,0,20151011,"original","original",FALSE,FALSE
"15625",2015-10-12 12:00:00,2015-10-12 12:00:00,2015,10,12,0,12,5.833,0,20151012,"original","original",FALSE,FALSE
"15626",2015-10-13 12:00:00,2015-10-13 12:00:00,2015,10,13,-1,9,3.889,NA,20151013,"original","original",FALSE,FALSE
"15627",2015-10-14 12:00:00,2015-10-14 12:00:00,2015,10,14,3,5,3.889,NA,20151014,"original","original",FALSE,FALSE
"15628",2015-10-15 12:00:00,2015-10-15 12:00:00,2015,10,15,1,5,3.667,NA,20151015,"original","original",FALSE,FALSE
"15629",2015-10-16 12:00:00,2015-10-16 12:00:00,2015,10,16,5,8,6.167,NA,20151016,"original","original",FALSE,FALSE
"15630",2015-10-17 12:00:00,2015-10-17 12:00:00,2015,10,17,6,8,6.611,NA,20151017,"original","original",FALSE,FALSE
"15631",2015-10-18 12:00:00,2015-10-18 12:00:00,2015,10,18,4,11,7.611,NA,20151018,"original","original",FALSE,FALSE
"15632",2015-10-19 12:00:00,2015-10-19 12:00:00,2015,10,19,5,10,8.222,NA,20151019,"original","original",FALSE,FALSE
"15633",2015-10-20 12:00:00,2015-10-20 12:00:00,2015,10,20,4,11,7.778,NA,20151020,"original","original",FALSE,FALSE
"15634",2015-10-21 12:00:00,2015-10-21 12:00:00,2015,10,21,8,14,10.222,NA,20151021,"original","original",FALSE,FALSE
"15635",2015-10-22 12:00:00,2015-10-22 12:00:00,2015,10,22,9,14,11.056,NA,20151022,"original","original",FALSE,FALSE
"15636",2015-10-23 12:00:00,2015-10-23 12:00:00,2015,10,23,9,16,11.944,0,20151023,"original","original",FALSE,FALSE
"15637",2015-10-24 12:00:00,2015-10-24 12:00:00,2015,10,24,10,13,10.889,NA,20151024,"original","original",FALSE,FALSE
"15638",2015-10-25 12:00:00,2015-10-25 12:00:00,2015,10,25,9,13,11.167,NA,20151025,"original","original",FALSE,FALSE
"15639",2015-10-26 12:00:00,2015-10-26 12:00:00,2015,10,26,5,17,11.056,0,20151026,"original","original",FALSE,FALSE
"15640",2015-10-27 12:00:00,2015-10-27 12:00:00,2015,10,27,8,15,10.5,0,20151027,"original","original",FALSE,FALSE
"15641",2015-10-28 12:00:00,2015-10-28 12:00:00,2015,10,28,8,11,9.556,NA,20151028,"original","original",FALSE,FALSE
"15642",2015-10-29 12:00:00,2015-10-29 12:00:00,2015,10,29,8,17,11.556,NA,20151029,"original","original",FALSE,FALSE
"15643",2015-10-30 12:00:00,2015-10-30 12:00:00,2015,10,30,6,13,9.111,0,20151030,"original","original",FALSE,FALSE
"15644",2015-10-31 12:00:00,2015-10-31 12:00:00,2015,10,31,6,11,8.111,0,20151031,"original","original",FALSE,FALSE
"15645",2015-11-01 12:00:00,2015-11-01 12:00:00,2015,11,1,5,15,8.333,0,20151101,"original","original",FALSE,FALSE
"15646",2015-11-02 12:00:00,2015-11-02 12:00:00,2015,11,2,2,15,8.278,0,20151102,"original","original",FALSE,FALSE
"15647",2015-11-03 12:00:00,2015-11-03 12:00:00,2015,11,3,1,14,7.444,0,20151103,"original","original",FALSE,FALSE
"15648",2015-11-04 12:00:00,2015-11-04 12:00:00,2015,11,4,7,15,11,NA,20151104,"original","original",FALSE,FALSE
"15649",2015-11-05 12:00:00,2015-11-05 12:00:00,2015,11,5,11,16,13.778,NA,20151105,"original","original",FALSE,FALSE
