"YEARMODA","DATE","Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec","Tmax_source","Tmin_source","no_Tmin","no_Tmax"
19931109,1993-11-09 12:00:00,"1993-11-09 12:00:00",1993,11,9,3.889,10,5.556,0.762,NA,NA,FALSE,FALSE
19931110,1993-11-10 12:00:00,"1993-11-10 12:00:00",1993,11,10,5.111,10,6.889,0.254,NA,NA,FALSE,FALSE
19931111,1993-11-11 12:00:00,"1993-11-11 12:00:00",1993,11,11,5.389,10,6.444,1.016,NA,NA,FALSE,FALSE
19931112,1993-11-12 12:00:00,"1993-11-12 12:00:00",1993,11,12,3.778,7.778,5.444,4.318,NA,NA,FALSE,FALSE
19931113,1993-11-13 12:00:00,"1993-11-13 12:00:00",1993,11,13,3,10,5.944,0,NA,NA,FALSE,FALSE
19931114,1993-11-14 12:00:00,"1993-11-14 12:00:00",1993,11,14,2.111,7.111,4.111,6.096,NA,NA,FALSE,FALSE
19931115,1993-11-15 12:00:00,"1993-11-15 12:00:00",1993,11,15,2.389,5.389,3.333,8.128,NA,NA,FALSE,FALSE
19931116,1993-11-16 12:00:00,"1993-11-16 12:00:00",1993,11,16,-2.389,4.389,0.611,0.254,NA,NA,FALSE,FALSE
19931117,1993-11-17 12:00:00,"1993-11-17 12:00:00",1993,11,17,-4.111,3.278,-1.389,0,NA,NA,FALSE,FALSE
19931118,1993-11-18 12:00:00,"1993-11-18 12:00:00",1993,11,18,-5.778,3,-2.056,0,NA,NA,FALSE,FALSE
19931119,1993-11-19 12:00:00,"1993-11-19 12:00:00",1993,11,19,-7.111,3.222,-1.444,0,NA,NA,FALSE,FALSE
19931120,1993-11-20 12:00:00,"1993-11-20 12:00:00",1993,11,20,-1.611,3.111,0.444,1.27,NA,NA,FALSE,FALSE
19931121,1993-11-21 12:00:00,"1993-11-21 12:00:00",1993,11,21,-6.5,-0.5,-3.444,0.254,NA,NA,FALSE,FALSE
19931122,1993-11-22 12:00:00,"1993-11-22 12:00:00",1993,11,22,-6.611,-3,-4.556,0.762,NA,NA,FALSE,FALSE
19931123,1993-11-23 12:00:00,"1993-11-23 12:00:00",1993,11,23,-5.389,-0.722,-3.333,2.032,NA,NA,FALSE,FALSE
19931124,1993-11-24 12:00:00,"1993-11-24 12:00:00",1993,11,24,-10.389,-1.611,-5.111,1.778,NA,NA,FALSE,FALSE
19931125,1993-11-25 12:00:00,"1993-11-25 12:00:00",1993,11,25,-10.889,10,-3.5,0,NA,NA,FALSE,FALSE
19931126,1993-11-26 12:00:00,"1993-11-26 12:00:00",1993,11,26,-8.722,5.639,-3.333,0,NA,NA,FALSE,TRUE
19931127,1993-11-27 12:00:00,"1993-11-27 12:00:00",1993,11,27,-5.611,1.278,-0.889,0,NA,NA,FALSE,FALSE
19931128,1993-11-28 12:00:00,"1993-11-28 12:00:00",1993,11,28,0.111,10,2.778,0,NA,NA,FALSE,FALSE
19931129,1993-11-29 12:00:00,"1993-11-29 12:00:00",1993,11,29,-2.778,10,0.944,0,NA,NA,FALSE,FALSE
19931130,1993-11-30 12:00:00,"1993-11-30 12:00:00",1993,11,30,-5.889,0.5,-4.667,0,NA,NA,FALSE,FALSE
19931201,1993-12-01 12:00:00,"1993-12-01 12:00:00",1993,12,1,-7.111,-3.722,-4.889,0,NA,NA,FALSE,FALSE
19931202,1993-12-02 12:00:00,"1993-12-02 12:00:00",1993,12,2,-4,10.4983826303613,5.222,0.762,"daily_MEIERWIK",NA,FALSE,FALSE
19931203,1993-12-03 12:00:00,"1993-12-03 12:00:00",1993,12,3,5.611,10,7.222,4.318,NA,NA,FALSE,FALSE
19931204,1993-12-04 12:00:00,"1993-12-04 12:00:00",1993,12,4,4.111,9,6.833,1.016,NA,NA,FALSE,FALSE
19931205,1993-12-05 12:00:00,"1993-12-05 12:00:00",1993,12,5,3.111,7.889,5.556,2.794,NA,NA,FALSE,FALSE
19931206,1993-12-06 12:00:00,"1993-12-06 12:00:00",1993,12,6,6,10,7.389,1.016,NA,NA,FALSE,FALSE
19931207,1993-12-07 12:00:00,"1993-12-07 12:00:00",1993,12,7,2.389,10,5.444,0,NA,NA,FALSE,FALSE
19931208,1993-12-08 12:00:00,"1993-12-08 12:00:00",1993,12,8,1.889,5.222,2.833,5.588,NA,NA,FALSE,FALSE
19931209,1993-12-09 12:00:00,"1993-12-09 12:00:00",1993,12,9,1.889,8,5.944,14.478,NA,NA,FALSE,FALSE
19931210,1993-12-10 12:00:00,"1993-12-10 12:00:00",1993,12,10,-0.111,10,4.444,9.144,NA,NA,FALSE,FALSE
19931211,1993-12-11 12:00:00,"1993-12-11 12:00:00",1993,12,11,0.889,6.49838263036127,4.389,4.572,"daily_MEIERWIK",NA,FALSE,FALSE
19931212,1993-12-12 12:00:00,"1993-12-12 12:00:00",1993,12,12,0,5.77638263036127,2.5,4.064,"daily_MEIERWIK",NA,FALSE,FALSE
19931213,1993-12-13 12:00:00,"1993-12-13 12:00:00",1993,12,13,0.278,2.222,1.389,0.254,NA,NA,FALSE,FALSE
19931214,1993-12-14 12:00:00,"1993-12-14 12:00:00",1993,12,14,-3.722,1.778,-1.333,10.668,NA,NA,FALSE,FALSE
19931215,1993-12-15 12:00:00,"1993-12-15 12:00:00",1993,12,15,-3.111,1.5,0.222,0,NA,NA,FALSE,FALSE
19931216,1993-12-16 12:00:00,"1993-12-16 12:00:00",1993,12,16,0.389,10,3.667,2.286,NA,NA,FALSE,FALSE
19931217,1993-12-17 12:00:00,"1993-12-17 12:00:00",1993,12,17,1.778,5.222,3.5,9.652,NA,NA,FALSE,FALSE
19931218,1993-12-18 12:00:00,"1993-12-18 12:00:00",1993,12,18,0.611,10,5.389,8.89,NA,NA,FALSE,FALSE
19931219,1993-12-19 12:00:00,"1993-12-19 12:00:00",1993,12,19,5.5,11.5,9.333,2.54,NA,NA,FALSE,FALSE
19931220,1993-12-20 12:00:00,"1993-12-20 12:00:00",1993,12,20,-1.611,8.222,1.944,14.224,NA,NA,FALSE,FALSE
19931221,1993-12-21 12:00:00,"1993-12-21 12:00:00",1993,12,21,-3.5,2.111,-0.389,0.254,NA,NA,FALSE,FALSE
19931222,1993-12-22 12:00:00,"1993-12-22 12:00:00",1993,12,22,-1.222,2.611,1,2.286,NA,NA,FALSE,FALSE
19931223,1993-12-23 12:00:00,"1993-12-23 12:00:00",1993,12,23,0.389,2.778,1.722,2.794,NA,NA,FALSE,FALSE
19931224,1993-12-24 12:00:00,"1993-12-24 12:00:00",1993,12,24,0.222,10,2.056,3.302,NA,NA,FALSE,FALSE
19931225,1993-12-25 12:00:00,"1993-12-25 12:00:00",1993,12,25,-1.889,2.611,0.222,0,NA,NA,FALSE,FALSE
19931226,1993-12-26 12:00:00,"1993-12-26 12:00:00",1993,12,26,0.5,2.278,1.278,4.826,NA,NA,FALSE,FALSE
19931227,1993-12-27 12:00:00,"1993-12-27 12:00:00",1993,12,27,1,2.222,1.333,4.064,NA,NA,FALSE,FALSE
19931228,1993-12-28 12:00:00,"1993-12-28 12:00:00",1993,12,28,-0.389,10,0.667,1.016,NA,NA,FALSE,FALSE
19931229,1993-12-29 12:00:00,"1993-12-29 12:00:00",1993,12,29,-0.722,10,1.889,0.254,NA,NA,FALSE,FALSE
19931230,1993-12-30 12:00:00,"1993-12-30 12:00:00",1993,12,30,3.111,10,5.722,8.128,NA,NA,FALSE,FALSE
19931231,1993-12-31 12:00:00,"1993-12-31 12:00:00",1993,12,31,0.778,5.889,3,4.826,NA,NA,FALSE,FALSE
19940101,1994-01-01 12:00:00,"1994-01-01 12:00:00",1994,1,1,-0.389,4,1.333,5.588,NA,NA,FALSE,FALSE
19940102,1994-01-02 12:00:00,"1994-01-02 12:00:00",1994,1,2,-0.111,1.611,1,0.254,NA,NA,FALSE,FALSE
19940103,1994-01-03 12:00:00,"1994-01-03 12:00:00",1994,1,3,-0.722,3,1.167,0,NA,NA,FALSE,FALSE
19940104,1994-01-04 12:00:00,"1994-01-04 12:00:00",1994,1,4,1.5,5.778,4.944,3.302,NA,NA,FALSE,FALSE
19940105,1994-01-05 12:00:00,"1994-01-05 12:00:00",1994,1,5,2.278,5.611,4.167,1.524,NA,NA,FALSE,FALSE
19940106,1994-01-06 12:00:00,"1994-01-06 12:00:00",1994,1,6,2.222,6.222,4.833,5.588,NA,NA,FALSE,FALSE
19940107,1994-01-07 12:00:00,"1994-01-07 12:00:00",1994,1,7,1.778,6.889,4.833,0,NA,NA,FALSE,FALSE
19940108,1994-01-08 12:00:00,"1994-01-08 12:00:00",1994,1,8,0.778,5.722,3.611,0,NA,NA,FALSE,FALSE
19940109,1994-01-09 12:00:00,"1994-01-09 12:00:00",1994,1,9,-1.222,3.389,0.944,0,NA,NA,FALSE,FALSE
19940110,1994-01-10 12:00:00,"1994-01-10 12:00:00",1994,1,10,1.222,3.889,2.778,0,NA,NA,FALSE,FALSE
19940111,1994-01-11 12:00:00,"1994-01-11 12:00:00",1994,1,11,1,4,1.722,0.254,NA,NA,FALSE,FALSE
19940112,1994-01-12 12:00:00,"1994-01-12 12:00:00",1994,1,12,1.611,8.778,5.444,0,NA,NA,FALSE,FALSE
19940113,1994-01-13 12:00:00,"1994-01-13 12:00:00",1994,1,13,6.778,11.111,8.389,11.684,NA,NA,FALSE,FALSE
19940114,1994-01-14 12:00:00,"1994-01-14 12:00:00",1994,1,14,4.611,8.222,6,0,NA,NA,FALSE,FALSE
19940115,1994-01-15 12:00:00,"1994-01-15 12:00:00",1994,1,15,1.278,5.5,3.5,2.54,NA,NA,FALSE,FALSE
19940116,1994-01-16 12:00:00,"1994-01-16 12:00:00",1994,1,16,-5,3.389,-0.778,1.778,NA,NA,FALSE,FALSE
19940117,1994-01-17 12:00:00,"1994-01-17 12:00:00",1994,1,17,-7.611,0.778,-2.722,0,NA,NA,FALSE,FALSE
19940118,1994-01-18 12:00:00,"1994-01-18 12:00:00",1994,1,18,-2.389,4.111,2.333,2.54,NA,NA,FALSE,FALSE
19940119,1994-01-19 12:00:00,"1994-01-19 12:00:00",1994,1,19,2.722,4.611,3.667,5.842,NA,NA,FALSE,FALSE
19940120,1994-01-20 12:00:00,"1994-01-20 12:00:00",1994,1,20,0.611,4.222,2.778,0.254,NA,NA,FALSE,FALSE
19940121,1994-01-21 12:00:00,"1994-01-21 12:00:00",1994,1,21,4.222,6.222,5.278,0,NA,NA,FALSE,FALSE
19940122,1994-01-22 12:00:00,"1994-01-22 12:00:00",1994,1,22,4.389,6.722,5.667,1.27,NA,NA,FALSE,FALSE
19940123,1994-01-23 12:00:00,"1994-01-23 12:00:00",1994,1,23,2.778,7.5,4.556,0,NA,NA,FALSE,FALSE
19940124,1994-01-24 12:00:00,"1994-01-24 12:00:00",1994,1,24,0.778,4.389,2.611,8.89,NA,NA,FALSE,FALSE
19940125,1994-01-25 12:00:00,"1994-01-25 12:00:00",1994,1,25,0.889,7.222,3.722,1.524,NA,NA,FALSE,FALSE
19940126,1994-01-26 12:00:00,"1994-01-26 12:00:00",1994,1,26,2.111,5.722,3.556,11.938,NA,NA,FALSE,FALSE
19940127,1994-01-27 12:00:00,"1994-01-27 12:00:00",1994,1,27,2.222,7.611,5.722,1.778,NA,NA,FALSE,FALSE
19940128,1994-01-28 12:00:00,"1994-01-28 12:00:00",1994,1,28,0.278,6.389,3.278,10.922,NA,NA,FALSE,FALSE
19940129,1994-01-29 12:00:00,"1994-01-29 12:00:00",1994,1,29,0.611,4.778,2.5,1.016,NA,NA,FALSE,FALSE
19940130,1994-01-30 12:00:00,"1994-01-30 12:00:00",1994,1,30,0.5,7.111,5.444,2.794,NA,NA,FALSE,FALSE
19940131,1994-01-31 12:00:00,"1994-01-31 12:00:00",1994,1,31,1,6,4.278,2.794,NA,NA,FALSE,FALSE
19940201,1994-02-01 12:00:00,"1994-02-01 12:00:00",1994,2,1,2.111,4.722,3.778,1.016,NA,NA,FALSE,FALSE
19940202,1994-02-02 12:00:00,"1994-02-02 12:00:00",1994,2,2,1.111,5.611,3.944,2.794,NA,NA,FALSE,FALSE
19940203,1994-02-03 12:00:00,"1994-02-03 12:00:00",1994,2,3,-2.889,4.611,0.611,0.254,NA,NA,FALSE,FALSE
19940204,1994-02-04 12:00:00,"1994-02-04 12:00:00",1994,2,4,-0.278,1.389,0.778,0,NA,NA,FALSE,FALSE
19940205,1994-02-05 12:00:00,"1994-02-05 12:00:00",1994,2,5,-0.111,1.222,0.611,0.254,NA,NA,FALSE,FALSE
19940206,1994-02-06 12:00:00,"1994-02-06 12:00:00",1994,2,6,0.111,1,0.389,0,NA,NA,FALSE,FALSE
19940207,1994-02-07 12:00:00,"1994-02-07 12:00:00",1994,2,7,0.111,2.222,0.889,0,NA,NA,FALSE,FALSE
19940208,1994-02-08 12:00:00,"1994-02-08 12:00:00",1994,2,8,-0.278,3.389,1.333,0,NA,NA,FALSE,FALSE
19940209,1994-02-09 12:00:00,"1994-02-09 12:00:00",1994,2,9,-0.278,4.389,2.389,0,NA,NA,FALSE,FALSE
19940210,1994-02-10 12:00:00,"1994-02-10 12:00:00",1994,2,10,1.389,4.5,2.278,3.556,NA,NA,FALSE,FALSE
19940211,1994-02-11 12:00:00,"1994-02-11 12:00:00",1994,2,11,0.722,3,1.722,2.286,NA,NA,FALSE,FALSE
19940212,1994-02-12 12:00:00,"1994-02-12 12:00:00",1994,2,12,-1.722,1.5,-0.5,0.254,NA,NA,FALSE,FALSE
19940213,1994-02-13 12:00:00,"1994-02-13 12:00:00",1994,2,13,-7.278,-1,-4.389,0,NA,NA,FALSE,FALSE
19940214,1994-02-14 12:00:00,"1994-02-14 12:00:00",1994,2,14,-8.889,-2,-5.556,0,NA,NA,FALSE,FALSE
19940215,1994-02-15 12:00:00,"1994-02-15 12:00:00",1994,2,15,-7.111,0.389,-3.611,0,NA,NA,FALSE,FALSE
19940216,1994-02-16 12:00:00,"1994-02-16 12:00:00",1994,2,16,-7.278,1,-3.778,0,NA,NA,FALSE,FALSE
19940217,1994-02-17 12:00:00,"1994-02-17 12:00:00",1994,2,17,-8.722,1.5,-4.167,0,NA,NA,FALSE,FALSE
19940218,1994-02-18 12:00:00,"1994-02-18 12:00:00",1994,2,18,-9.778,0.778,-5,0,NA,NA,FALSE,FALSE
19940219,1994-02-19 12:00:00,"1994-02-19 12:00:00",1994,2,19,-9.222,-0.278,-4.111,0,NA,NA,FALSE,FALSE
19940220,1994-02-20 12:00:00,"1994-02-20 12:00:00",1994,2,20,-6.5,-1.778,-3.611,0.254,NA,NA,FALSE,FALSE
19940221,1994-02-21 12:00:00,"1994-02-21 12:00:00",1994,2,21,-6.5,-2,-4,1.016,NA,NA,FALSE,FALSE
19940222,1994-02-22 12:00:00,"1994-02-22 12:00:00",1994,2,22,-16.222,-3.722,-9.278,8.128,NA,NA,FALSE,FALSE
19940223,1994-02-23 12:00:00,"1994-02-23 12:00:00",1994,2,23,-16.389,-0.778,-4.222,1.524,NA,NA,FALSE,FALSE
19940224,1994-02-24 12:00:00,"1994-02-24 12:00:00",1994,2,24,-2.722,-0.778,-1.889,0,NA,NA,FALSE,FALSE
19940225,1994-02-25 12:00:00,"1994-02-25 12:00:00",1994,2,25,-12,0.278,-5.833,0,NA,NA,FALSE,FALSE
19940226,1994-02-26 12:00:00,"1994-02-26 12:00:00",1994,2,26,-10.611,1.389,-1.944,0,NA,NA,FALSE,FALSE
19940227,1994-02-27 12:00:00,"1994-02-27 12:00:00",1994,2,27,0.389,2,0.833,1.524,NA,NA,FALSE,FALSE
19940228,1994-02-28 12:00:00,"1994-02-28 12:00:00",1994,2,28,-0.222,1.389,0.444,5.334,NA,NA,FALSE,FALSE
19940301,1994-03-01 12:00:00,"1994-03-01 12:00:00",1994,3,1,-1.722,0.5,-1.111,4.826,NA,NA,FALSE,FALSE
19940302,1994-03-02 12:00:00,"1994-03-02 12:00:00",1994,3,2,-1.722,1.5,0.278,10.16,NA,NA,FALSE,FALSE
19940303,1994-03-03 12:00:00,"1994-03-03 12:00:00",1994,3,3,0.389,5.778,2.889,4.064,NA,NA,FALSE,FALSE
19940304,1994-03-04 12:00:00,"1994-03-04 12:00:00",1994,3,4,1.278,7.222,3.611,4.318,NA,NA,FALSE,FALSE
19940305,1994-03-05 12:00:00,"1994-03-05 12:00:00",1994,3,5,1.778,9.389,5.833,0,NA,NA,FALSE,FALSE
19940306,1994-03-06 12:00:00,"1994-03-06 12:00:00",1994,3,6,2.389,8.278,4.444,2.794,NA,NA,FALSE,FALSE
19940307,1994-03-07 12:00:00,"1994-03-07 12:00:00",1994,3,7,1.889,7,5.167,4.572,NA,NA,FALSE,FALSE
19940308,1994-03-08 12:00:00,"1994-03-08 12:00:00",1994,3,8,1.778,10.222,7.5,0.508,NA,NA,FALSE,FALSE
19940309,1994-03-09 12:00:00,"1994-03-09 12:00:00",1994,3,9,4,10.278,6.889,0.254,NA,NA,FALSE,FALSE
19940310,1994-03-10 12:00:00,"1994-03-10 12:00:00",1994,3,10,1.222,7.5,4.722,5.842,NA,NA,FALSE,FALSE
19940311,1994-03-11 12:00:00,"1994-03-11 12:00:00",1994,3,11,1.222,8.889,4.278,0,NA,NA,FALSE,FALSE
19940312,1994-03-12 12:00:00,"1994-03-12 12:00:00",1994,3,12,1.278,6,3.667,0,NA,NA,FALSE,FALSE
19940313,1994-03-13 12:00:00,"1994-03-13 12:00:00",1994,3,13,1,7.278,4.611,2.54,NA,NA,FALSE,FALSE
19940314,1994-03-14 12:00:00,"1994-03-14 12:00:00",1994,3,14,3.722,7.889,5.556,5.842,NA,NA,FALSE,FALSE
19940315,1994-03-15 12:00:00,"1994-03-15 12:00:00",1994,3,15,1.611,7.722,4.222,6.604,NA,NA,FALSE,FALSE
19940316,1994-03-16 12:00:00,"1994-03-16 12:00:00",1994,3,16,0.389,5.722,3.611,0,NA,NA,FALSE,FALSE
19940317,1994-03-17 12:00:00,"1994-03-17 12:00:00",1994,3,17,0.5,5.222,2.111,1.016,NA,NA,FALSE,FALSE
19940318,1994-03-18 12:00:00,"1994-03-18 12:00:00",1994,3,18,0.778,6.111,2.5,4.318,NA,NA,FALSE,FALSE
19940319,1994-03-19 12:00:00,"1994-03-19 12:00:00",1994,3,19,-0.111,4.778,1.778,4.826,NA,NA,FALSE,FALSE
19940320,1994-03-20 12:00:00,"1994-03-20 12:00:00",1994,3,20,-3.611,5.5,0.833,1.27,NA,NA,FALSE,FALSE
19940321,1994-03-21 12:00:00,"1994-03-21 12:00:00",1994,3,21,-2.278,4.278,0.722,0,NA,NA,FALSE,FALSE
19940322,1994-03-22 12:00:00,"1994-03-22 12:00:00",1994,3,22,-2.278,7.3335,1.333,0,NA,NA,FALSE,TRUE
19940323,1994-03-23 12:00:00,"1994-03-23 12:00:00",1994,3,23,7.5,10.389,9.667,5.08,NA,NA,FALSE,FALSE
19940324,1994-03-24 12:00:00,"1994-03-24 12:00:00",1994,3,24,4.5,10.5,6.333,11.938,NA,NA,FALSE,FALSE
19940325,1994-03-25 12:00:00,"1994-03-25 12:00:00",1994,3,25,3.778,7.778,5.389,0,NA,NA,FALSE,FALSE
19940326,1994-03-26 12:00:00,"1994-03-26 12:00:00",1994,3,26,1.389,7.778,4.111,9.144,NA,NA,FALSE,FALSE
19940327,1994-03-27 12:00:00,"1994-03-27 12:00:00",1994,3,27,-0.889,6.5,2.944,0.254,NA,NA,FALSE,FALSE
19940328,1994-03-28 12:00:00,"1994-03-28 12:00:00",1994,3,28,-0.389,10.5,5.833,0,NA,NA,FALSE,FALSE
19940329,1994-03-29 12:00:00,"1994-03-29 12:00:00",1994,3,29,3.5,10.611,8.222,8.89,NA,NA,FALSE,FALSE
19940330,1994-03-30 12:00:00,"1994-03-30 12:00:00",1994,3,30,3,14.278,8.944,0.254,NA,NA,FALSE,FALSE
19940331,1994-03-31 12:00:00,"1994-03-31 12:00:00",1994,3,31,6.889,14,10.056,0,NA,NA,FALSE,FALSE
19940401,1994-04-01 12:00:00,"1994-04-01 12:00:00",1994,4,1,6.278,11.722,8.167,3.048,NA,NA,FALSE,FALSE
19940402,1994-04-02 12:00:00,"1994-04-02 12:00:00",1994,4,2,1.889,8.222,6,5.08,NA,NA,FALSE,FALSE
19940403,1994-04-03 12:00:00,"1994-04-03 12:00:00",1994,4,3,-0.611,9,4.278,0,NA,NA,FALSE,FALSE
19940404,1994-04-04 12:00:00,"1994-04-04 12:00:00",1994,4,4,1.889,6.389,3.611,0,NA,NA,FALSE,FALSE
19940405,1994-04-05 12:00:00,"1994-04-05 12:00:00",1994,4,5,1,8.389,4.333,10.16,NA,NA,FALSE,FALSE
19940406,1994-04-06 12:00:00,"1994-04-06 12:00:00",1994,4,6,0.611,7,3.722,4.572,NA,NA,FALSE,FALSE
19940407,1994-04-07 12:00:00,"1994-04-07 12:00:00",1994,4,7,-3.278,8.8055,4.5,0,NA,NA,FALSE,TRUE
19940408,1994-04-08 12:00:00,"1994-04-08 12:00:00",1994,4,8,1,10.611,6.778,0,NA,NA,FALSE,FALSE
19940409,1994-04-09 12:00:00,"1994-04-09 12:00:00",1994,4,9,1.5,8.722,4.167,0,NA,NA,FALSE,FALSE
19940410,1994-04-10 12:00:00,"1994-04-10 12:00:00",1994,4,10,1,9.778,6.167,3.556,NA,NA,FALSE,FALSE
19940411,1994-04-11 12:00:00,"1994-04-11 12:00:00",1994,4,11,4.722,12,7.944,0.508,NA,NA,FALSE,FALSE
19940412,1994-04-12 12:00:00,"1994-04-12 12:00:00",1994,4,12,4.5,13.5,8.611,0,NA,NA,FALSE,FALSE
19940413,1994-04-13 12:00:00,"1994-04-13 12:00:00",1994,4,13,6,12.389,9.222,0,NA,NA,FALSE,FALSE
19940414,1994-04-14 12:00:00,"1994-04-14 12:00:00",1994,4,14,4.611,11.5,5.944,0,NA,NA,FALSE,FALSE
19940415,1994-04-15 12:00:00,"1994-04-15 12:00:00",1994,4,15,5.5,10,6.444,1.778,NA,NA,FALSE,FALSE
19940416,1994-04-16 12:00:00,"1994-04-16 12:00:00",1994,4,16,4.611,11.778,7.611,0,NA,NA,FALSE,FALSE
19940417,1994-04-17 12:00:00,"1994-04-17 12:00:00",1994,4,17,0.611,10.278,5.889,0,NA,NA,FALSE,FALSE
19940418,1994-04-18 12:00:00,"1994-04-18 12:00:00",1994,4,18,-0.611,10.389,5.056,0,NA,NA,FALSE,FALSE
19940419,1994-04-19 12:00:00,"1994-04-19 12:00:00",1994,4,19,0.111,7.5,4.167,0,NA,NA,FALSE,FALSE
19940420,1994-04-20 12:00:00,"1994-04-20 12:00:00",1994,4,20,-1.722,11.611,5.944,0,NA,NA,FALSE,FALSE
19940421,1994-04-21 12:00:00,"1994-04-21 12:00:00",1994,4,21,5.5,13.5,9.278,0,NA,NA,FALSE,FALSE
19940422,1994-04-22 12:00:00,"1994-04-22 12:00:00",1994,4,22,3.389,16.278,10.333,0.508,NA,NA,FALSE,FALSE
19940423,1994-04-23 12:00:00,"1994-04-23 12:00:00",1994,4,23,6,21.778,14.5,0,NA,NA,FALSE,FALSE
19940424,1994-04-24 12:00:00,"1994-04-24 12:00:00",1994,4,24,8.889,20.389,14.333,0,NA,NA,FALSE,FALSE
19940425,1994-04-25 12:00:00,"1994-04-25 12:00:00",1994,4,25,8,19.222,13.389,0,NA,NA,FALSE,FALSE
19940426,1994-04-26 12:00:00,"1994-04-26 12:00:00",1994,4,26,4.5,16.5,10.556,0.508,NA,NA,FALSE,FALSE
19940427,1994-04-27 12:00:00,"1994-04-27 12:00:00",1994,4,27,10.278,17.889,13.444,0.254,NA,NA,FALSE,FALSE
19940428,1994-04-28 12:00:00,"1994-04-28 12:00:00",1994,4,28,11.5,16,13.111,0,NA,NA,FALSE,FALSE
19940429,1994-04-29 12:00:00,"1994-04-29 12:00:00",1994,4,29,10.5,19.222,14.5,0,NA,NA,FALSE,FALSE
19940430,1994-04-30 12:00:00,"1994-04-30 12:00:00",1994,4,30,6.389,15.611,10.389,0,NA,NA,FALSE,FALSE
19940501,1994-05-01 12:00:00,"1994-05-01 12:00:00",1994,5,1,3,12.389,8.167,0,NA,NA,FALSE,FALSE
19940502,1994-05-02 12:00:00,"1994-05-02 12:00:00",1994,5,2,2,10.611,6.778,0,NA,NA,FALSE,FALSE
19940503,1994-05-03 12:00:00,"1994-05-03 12:00:00",1994,5,3,2.111,16.889,10.944,0,NA,NA,FALSE,FALSE
19940504,1994-05-04 12:00:00,"1994-05-04 12:00:00",1994,5,4,6,14.5,9.889,0,NA,NA,FALSE,FALSE
19940505,1994-05-05 12:00:00,"1994-05-05 12:00:00",1994,5,5,2,15.222,9.833,9.906,NA,NA,FALSE,FALSE
19940506,1994-05-06 12:00:00,"1994-05-06 12:00:00",1994,5,6,1,14.389,9.111,1.524,NA,NA,FALSE,FALSE
19940507,1994-05-07 12:00:00,"1994-05-07 12:00:00",1994,5,7,10.222,17.611,13.444,3.81,NA,NA,FALSE,FALSE
19940508,1994-05-08 12:00:00,"1994-05-08 12:00:00",1994,5,8,10.278,21.278,15.111,0,NA,NA,FALSE,FALSE
19940509,1994-05-09 12:00:00,"1994-05-09 12:00:00",1994,5,9,8.778,19.778,13.5,0,NA,NA,FALSE,FALSE
19940510,1994-05-10 12:00:00,"1994-05-10 12:00:00",1994,5,10,6.389,19,13.389,0,NA,NA,FALSE,FALSE
19940511,1994-05-11 12:00:00,"1994-05-11 12:00:00",1994,5,11,8.278,19.5,13.833,0,NA,NA,FALSE,FALSE
19940512,1994-05-12 12:00:00,"1994-05-12 12:00:00",1994,5,12,-2.611,18.111,12.722,0,NA,NA,FALSE,FALSE
19940513,1994-05-13 12:00:00,"1994-05-13 12:00:00",1994,5,13,8.889,16.222,12.056,0,NA,NA,FALSE,FALSE
19940514,1994-05-14 12:00:00,"1994-05-14 12:00:00",1994,5,14,8.611,17.389,11.111,0,NA,NA,FALSE,FALSE
19940515,1994-05-15 12:00:00,"1994-05-15 12:00:00",1994,5,15,10.778,16.889,13.056,0,NA,NA,FALSE,FALSE
19940516,1994-05-16 12:00:00,"1994-05-16 12:00:00",1994,5,16,8.278,16.889,12.444,5.842,NA,NA,FALSE,FALSE
19940517,1994-05-17 12:00:00,"1994-05-17 12:00:00",1994,5,17,6.722,17,10.833,0,NA,NA,FALSE,FALSE
19940518,1994-05-18 12:00:00,"1994-05-18 12:00:00",1994,5,18,10.278,20,13.5,7.366,NA,NA,FALSE,FALSE
19940519,1994-05-19 12:00:00,"1994-05-19 12:00:00",1994,5,19,9.111,16,10.611,0,NA,NA,FALSE,FALSE
19940520,1994-05-20 12:00:00,"1994-05-20 12:00:00",1994,5,20,6.5,15.722,11.333,0,NA,NA,FALSE,FALSE
19940521,1994-05-21 12:00:00,"1994-05-21 12:00:00",1994,5,21,3.889,16.778,11.611,0,NA,NA,FALSE,FALSE
19940522,1994-05-22 12:00:00,"1994-05-22 12:00:00",1994,5,22,9.722,16.278,12.444,6.858,NA,NA,FALSE,FALSE
19940523,1994-05-23 12:00:00,"1994-05-23 12:00:00",1994,5,23,10.389,17.722,13.778,5.842,NA,NA,FALSE,FALSE
19940524,1994-05-24 12:00:00,"1994-05-24 12:00:00",1994,5,24,10,16.5,12.889,0,NA,NA,FALSE,FALSE
19940525,1994-05-25 12:00:00,"1994-05-25 12:00:00",1994,5,25,9.778,16.778,13.111,6.858,NA,NA,FALSE,FALSE
19940526,1994-05-26 12:00:00,"1994-05-26 12:00:00",1994,5,26,8,14.611,10.944,2.54,NA,NA,FALSE,FALSE
19940527,1994-05-27 12:00:00,"1994-05-27 12:00:00",1994,5,27,4.889,15,10.833,0,NA,NA,FALSE,FALSE
19940528,1994-05-28 12:00:00,"1994-05-28 12:00:00",1994,5,28,5.222,15.111,10.667,0,NA,NA,FALSE,FALSE
